rk,player,nation,pos,squad,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_plus_a,performance_g_minus_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_plus_xag,progression_prgc,progression_prgp,progression_prgr,gls_per90,astgls_per90,g_plus_agls_per90,g_minus_pkgls_per90,g_plus_a_minus_pkgls_per90,xggls_per90,xaggls_per90,xg_plus_xaggls_per90,npxggls_per90,npxg_plus_xaggls_per90,90s,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerialduels_won,aerialduels_lost,aerialduels_won_pct,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take_ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_per_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,playingtime_mp,playingtime_min,playingtime_mn_per_mp,playingtime_min_pct,playingtime_90s,starts_starts,starts_mn_per_start,starts_compl,subs_subs,subs_mn_per_sub,subs_unsub,teamsuccess_ppm,teamsuccess_ong,teamsuccess_onga,teamsuccess_plus_minus,teamsuccess_plus_minus90,teamsuccess_on_minus_off,teamsuccessxg_onxg,teamsuccessxg_onxga,teamsuccessxg_xg_plus_minus,teamsuccessxg_xg_plus_minus90,teamsuccessxg_on_minus_off,unnamed:_0,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg_per_sot,expected_psxg_plus_minus,expected_per_90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa_per_90,sweeper_avgdist,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl_plus_int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,expected_ast,expected_xa,expected_a_minus_xag,expected_kp,expected_1_per_3,expected_ppa,expected_crspa,expected_prgp,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh_per_90,standard_sot_per_90,standard_g_per_sh,standard_g_per_sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg_per_sh,expected_g_minus_xg,expected_np:g_minus_xg,main_pos
569.0,Leny Yoro,fr FRA,DF,Manchester Utd,18.0,2005.0,21.0,12.0,1165.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.1,0.8,19.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,12.9,766.0,745.0,20.0,9.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,708.0,1.0,5.0,0.0,9.0,2.0,1.0,1.0,18.0,11.0,0.0,0.0,0.0,46.0,16.0,16.0,50.0,9.0,0.7,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,87.0,413.0,414.0,70.0,13.0,894.0,4.0,2.0,50.0,2.0,50.0,614.0,3173.0,1765.0,19.0,13.0,1.0,3.0,4.0,656.0,4.0,21.0,1165.0,55.0,34.1,12.9,12.0,78.0,5.0,9.0,26.0,0.0,0.81,17.0,24.0,-7.0,-0.54,-0.42,18.1,19.4,-1.3,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,11.0,19.0,9.0,1.0,13.0,19.0,68.4,6.0,5.0,3.0,2.0,18.0,47.0,43.0,0.0,,,,,,,,,,,,,,,,708.0,766.0,92.4,11513.0,3678.0,313.0,328.0,95.4,351.0,373.0,94.1,27.0,41.0,65.9,0.0,0.2,-0.1,2.0,44.0,5.0,1.0,52.0,0.0,5.0,1.0,20.0,0.39,0.08,0.0,0.0,8.6,0.0,0.0,0.0,0.15,-0.7,-0.7,DF
,Leo Shahar,,,Newcastle Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN
44.0,Leon Bailey,jm JAM,"FW,MF",Aston Villa,26.0,1997.0,24.0,14.0,1139.0,12.7,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,1.5,3.3,58.0,35.0,121.0,0.08,0.16,0.24,0.08,0.24,0.14,0.12,0.26,0.14,0.26,12.7,390.0,369.0,18.0,0.0,5.0,1.0,34.0,1.0,17.0,9.0,0.0,0.0,277.0,3.0,24.0,0.0,12.0,18.0,3.0,34.0,3.0,5.0,1.0,0.0,0.0,59.0,6.0,9.0,40.0,38.0,3.01,23.0,1.0,8.0,3.0,3.0,0.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0,545.0,18.0,77.0,155.0,323.0,70.0,545.0,57.0,22.0,38.6,24.0,42.1,348.0,2582.0,1371.0,58.0,23.0,34.0,35.0,25.0,390.0,121.0,24.0,1139.0,47.0,33.3,12.7,14.0,65.0,2.0,10.0,23.0,5.0,1.54,22.0,19.0,3.0,0.24,0.08,20.3,13.7,6.7,0.53,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,2.0,3.0,2.0,3.0,11.0,27.3,8.0,6.0,0.0,6.0,3.0,10.0,12.0,0.0,,,,,,,,,,,,,,,,277.0,390.0,71.0,4313.0,1055.0,152.0,186.0,81.7,100.0,123.0,81.3,18.0,38.0,47.4,2.0,3.0,0.5,16.0,16.0,20.0,2.0,35.0,1.0,28.0,6.0,21.4,2.21,0.47,0.04,0.17,17.3,2.0,0.0,0.0,0.06,-0.7,-0.7,FW
529.0,Lesley Ugochukwu,fr FRA,MF,Southampton,20.0,2004.0,26.0,18.0,1655.0,18.4,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.9,0.9,1.0,1.9,29.0,49.0,20.0,0.05,0.05,0.11,0.05,0.11,0.05,0.06,0.1,0.05,0.1,18.4,706.0,697.0,9.0,9.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,11.0,0.0,31.0,16.0,0.0,6.0,14.0,24.0,0.0,1.0,0.0,67.0,20.0,18.0,52.6,24.0,1.3,20.0,0.0,1.0,1.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,879.0,50.0,215.0,501.0,169.0,24.0,879.0,28.0,19.0,67.9,8.0,28.6,479.0,2565.0,1229.0,29.0,15.0,6.0,12.0,13.0,600.0,20.0,26.0,1655.0,64.0,48.4,18.4,18.0,77.0,4.0,8.0,33.0,6.0,0.42,13.0,39.0,-26.0,-1.41,0.32,13.5,39.5,-26.0,-1.41,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,24.0,16.0,30.0,4.0,18.0,36.0,50.0,18.0,27.0,10.0,17.0,14.0,64.0,23.0,2.0,,,,,,,,,,,,,,,,600.0,706.0,85.0,9335.0,2081.0,289.0,327.0,88.4,265.0,292.0,90.8,23.0,38.0,60.5,1.0,0.6,0.0,14.0,54.0,7.0,1.0,49.0,1.0,10.0,1.0,10.0,0.54,0.05,0.1,1.0,17.0,0.0,0.0,0.0,0.09,0.1,0.1,MF
108.0,Levi Colwill,eng ENG,DF,Chelsea,21.0,2003.0,35.0,35.0,3149.0,35.0,2.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,1.9,1.9,1.1,3.0,14.0,131.0,12.0,0.06,0.03,0.09,0.06,0.09,0.05,0.03,0.09,0.05,0.09,35.0,2619.0,2418.0,197.0,91.0,3.0,7.0,13.0,7.0,0.0,0.0,0.0,0.0,2338.0,4.0,21.0,0.0,45.0,21.0,5.0,13.0,33.0,34.0,0.0,1.0,0.0,121.0,82.0,53.0,60.7,38.0,1.09,34.0,2.0,0.0,1.0,0.0,1.0,3.0,0.09,2.0,0.0,0.0,0.0,0.0,1.0,2904.0,383.0,1363.0,1417.0,140.0,36.0,2904.0,12.0,6.0,50.0,5.0,41.7,1621.0,7389.0,4028.0,14.0,12.0,1.0,14.0,8.0,2092.0,12.0,35.0,3149.0,90.0,92.1,35.0,35.0,90.0,34.0,0.0,,2.0,1.77,56.0,41.0,15.0,0.43,-1.56,57.8,43.6,14.2,0.41,-1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,34.0,25.0,19.0,3.0,18.0,27.0,66.7,9.0,37.0,25.0,12.0,33.0,80.0,118.0,4.0,,,,,,,,,,,,,,,,2338.0,2619.0,89.3,42476.0,14955.0,813.0,880.0,92.4,1357.0,1426.0,95.2,142.0,253.0,56.1,1.0,1.2,-0.1,14.0,148.0,7.0,3.0,131.0,2.0,17.0,4.0,23.5,0.49,0.11,0.12,0.5,9.5,0.0,0.0,0.0,0.11,0.1,0.1,DF
109.0,Lewis Cook,eng ENG,"MF,DF",Bournemouth,27.0,1997.0,36.0,32.0,2978.0,33.1,1.0,3.0,4.0,1.0,0.0,0.0,8.0,1.0,0.9,0.9,4.1,5.1,33.0,158.0,52.0,0.03,0.09,0.12,0.03,0.12,0.03,0.12,0.15,0.03,0.15,33.1,1585.0,1358.0,225.0,71.0,3.0,2.0,132.0,73.0,77.0,65.0,3.0,0.0,1224.0,2.0,26.0,0.0,49.0,10.0,3.0,132.0,41.0,42.0,0.0,1.0,0.0,187.0,41.0,34.0,54.7,89.0,2.69,69.0,18.0,0.0,2.0,0.0,0.0,5.0,0.15,2.0,1.0,0.0,2.0,0.0,0.0,1900.0,87.0,440.0,1010.0,470.0,20.0,1900.0,20.0,13.0,65.0,7.0,35.0,825.0,4125.0,2159.0,33.0,29.0,4.0,31.0,18.0,965.0,52.0,36.0,2978.0,83.0,87.1,33.1,32.0,89.0,30.0,4.0,31.0,0.0,1.39,47.0,43.0,4.0,0.12,-1.51,55.1,44.5,10.6,0.32,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,42.0,41.0,36.0,4.0,37.0,67.0,55.2,30.0,30.0,11.0,19.0,41.0,122.0,70.0,0.0,,,,,,,,,,,,,,,,1224.0,1585.0,77.2,21139.0,7153.0,542.0,635.0,85.4,546.0,641.0,85.2,109.0,240.0,45.4,3.0,3.8,-1.1,48.0,157.0,26.0,11.0,158.0,1.0,14.0,4.0,28.6,0.42,0.12,0.07,0.25,23.4,1.0,0.0,0.0,0.07,0.1,0.1,MF
153.0,Lewis Dunk,eng ENG,DF,Brighton,32.0,1991.0,25.0,23.0,2083.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.5,1.3,20.0,142.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.03,0.06,23.1,1953.0,1818.0,131.0,67.0,2.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,1778.0,4.0,7.0,0.0,7.0,11.0,2.0,5.0,13.0,10.0,0.0,0.0,1.0,104.0,51.0,31.0,62.2,19.0,0.82,17.0,0.0,0.0,2.0,0.0,0.0,3.0,0.13,2.0,0.0,0.0,1.0,0.0,0.0,2127.0,258.0,993.0,1031.0,113.0,21.0,2127.0,1.0,0.0,0.0,1.0,100.0,1341.0,6155.0,3345.0,20.0,19.0,0.0,9.0,3.0,1556.0,3.0,25.0,2083.0,83.0,60.9,23.1,23.0,89.0,21.0,2.0,24.0,2.0,1.24,33.0,42.0,-9.0,-0.39,-1.47,32.1,35.4,-3.3,-0.14,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,10.0,8.0,7.0,2.0,11.0,19.0,57.9,8.0,28.0,18.0,10.0,13.0,30.0,79.0,2.0,,,,,,,,,,,,,,,,1778.0,1953.0,91.0,32940.0,10612.0,668.0,693.0,96.4,954.0,1002.0,95.2,143.0,228.0,62.7,0.0,1.0,-0.5,6.0,157.0,6.0,0.0,142.0,0.0,12.0,3.0,25.0,0.52,0.13,0.0,0.0,12.1,1.0,0.0,0.0,0.07,-0.8,-0.8,DF
226.0,Lewis Hall,eng ENG,DF,Newcastle Utd,19.0,2004.0,27.0,24.0,2189.0,24.3,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,4.3,4.7,41.0,123.0,80.0,0.0,0.16,0.16,0.0,0.16,0.02,0.18,0.19,0.02,0.19,24.3,1592.0,1300.0,287.0,68.0,4.0,2.0,110.0,164.0,55.0,45.0,2.0,0.0,1300.0,5.0,27.0,0.0,9.0,21.0,1.0,110.0,18.0,41.0,0.0,0.0,0.0,119.0,30.0,31.0,49.2,63.0,2.59,44.0,18.0,0.0,0.0,1.0,0.0,6.0,0.25,5.0,1.0,0.0,0.0,0.0,0.0,1820.0,95.0,623.0,804.0,414.0,47.0,1820.0,21.0,11.0,52.4,7.0,33.3,950.0,4398.0,2358.0,41.0,22.0,13.0,33.0,20.0,1094.0,80.0,27.0,2189.0,81.0,64.0,24.3,24.0,87.0,18.0,3.0,30.0,0.0,1.63,45.0,31.0,14.0,0.58,0.06,42.5,28.8,13.7,0.56,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,41.0,28.0,22.0,8.0,40.0,74.0,54.1,34.0,33.0,18.0,15.0,18.0,76.0,75.0,3.0,,,,,,,,,,,,,,,,1300.0,1592.0,81.7,21999.0,8891.0,653.0,715.0,91.3,525.0,617.0,85.1,104.0,202.0,51.5,4.0,3.7,-0.3,34.0,114.0,17.0,5.0,123.0,0.0,11.0,1.0,9.1,0.45,0.04,0.0,0.0,18.8,0.0,0.0,0.0,0.04,-0.4,-0.4,DF
353.0,Lewis Miley,eng ENG,MF,Newcastle Utd,18.0,2006.0,14.0,1.0,313.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,2.0,17.0,8.0,0.29,0.0,0.29,0.29,0.29,0.16,0.01,0.16,0.16,0.16,3.5,191.0,189.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,16.0,6.0,7.0,46.2,4.0,1.15,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,5.0,44.0,124.0,68.0,6.0,235.0,3.0,1.0,33.3,1.0,33.3,112.0,544.0,202.0,2.0,2.0,0.0,8.0,1.0,163.0,8.0,14.0,313.0,22.0,9.2,3.5,1.0,90.0,1.0,13.0,17.0,12.0,2.14,6.0,4.0,2.0,0.58,0.02,4.9,5.2,-0.3,-0.09,-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,5.0,7.0,2.0,7.0,14.0,50.0,7.0,5.0,1.0,4.0,2.0,16.0,5.0,2.0,,,,,,,,,,,,,,,,168.0,191.0,88.0,2439.0,402.0,94.0,105.0,89.5,59.0,61.0,96.7,7.0,10.0,70.0,0.0,0.3,0.0,1.0,11.0,4.0,0.0,17.0,1.0,3.0,2.0,66.7,0.86,0.58,0.33,0.5,14.6,0.0,0.0,0.0,0.18,0.5,0.5,MF
402.0,Lewis Orford,eng ENG,MF,West Ham,18.0,2006.0,2.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,0.5,38.0,36.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,3.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,8.0,28.0,7.0,2.0,42.0,0.0,0.0,,0.0,,22.0,98.0,27.0,0.0,0.0,0.0,1.0,0.0,31.0,1.0,2.0,49.0,25.0,1.4,0.5,0.0,,0.0,2.0,25.0,3.0,0.0,0.0,1.0,-1.0,-1.84,-1.44,0.6,1.2,-0.6,-1.08,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,33.0,38.0,86.8,583.0,83.0,11.0,13.0,84.6,18.0,20.0,90.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.84,0.0,0.0,,12.7,0.0,0.0,0.0,0.03,0.0,0.0,MF
128.0,Liam Delap,eng ENG,FW,Ipswich Town,21.0,2003.0,37.0,32.0,2593.0,28.8,12.0,2.0,14.0,10.0,2.0,2.0,12.0,0.0,9.3,7.8,1.9,9.7,61.0,30.0,110.0,0.42,0.07,0.49,0.35,0.42,0.32,0.07,0.39,0.27,0.34,28.8,357.0,350.0,5.0,0.0,8.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,219.0,2.0,16.0,0.0,72.0,51.0,14.0,5.0,2.0,8.0,2.0,0.0,0.0,68.0,55.0,74.0,42.6,62.0,2.15,28.0,0.0,12.0,7.0,13.0,2.0,7.0,0.24,3.0,0.0,2.0,0.0,2.0,0.0,682.0,29.0,78.0,291.0,335.0,92.0,680.0,86.0,40.0,46.5,37.0,43.0,445.0,3283.0,1586.0,61.0,46.0,30.0,104.0,60.0,537.0,110.0,37.0,2593.0,70.0,75.8,28.8,32.0,78.0,3.0,5.0,18.0,0.0,0.59,25.0,58.0,-33.0,-1.15,0.27,25.7,52.1,-26.5,-0.92,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,3.0,3.0,5.0,2.0,15.0,13.3,13.0,8.0,0.0,8.0,2.0,13.0,28.0,0.0,,,,,,,,,,,,,,,,219.0,357.0,61.3,3011.0,657.0,123.0,174.0,70.7,69.0,108.0,63.9,9.0,24.0,37.5,2.0,1.4,0.1,21.0,17.0,6.0,0.0,30.0,12.0,66.0,29.0,43.9,2.29,1.01,0.15,0.34,16.0,0.0,2.0,2.0,0.12,2.7,2.2,FW
335.0,Lisandro Martínez,ar ARG,DF,Manchester Utd,26.0,1998.0,20.0,20.0,1751.0,19.5,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,1.3,1.3,1.1,2.4,23.0,117.0,7.0,0.1,0.05,0.15,0.1,0.15,0.07,0.06,0.13,0.07,0.13,19.5,1342.0,1285.0,54.0,15.0,5.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,1200.0,3.0,7.0,0.0,22.0,7.0,0.0,9.0,32.0,24.0,0.0,0.0,0.0,81.0,16.0,13.0,55.2,26.0,1.34,23.0,0.0,0.0,2.0,0.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,1524.0,156.0,713.0,697.0,125.0,18.0,1524.0,7.0,6.0,85.7,1.0,14.3,1017.0,5141.0,3129.0,23.0,23.0,2.0,1.0,3.0,1069.0,7.0,20.0,1751.0,88.0,51.2,19.5,20.0,88.0,17.0,0.0,,2.0,1.35,25.0,27.0,-2.0,-0.1,0.33,29.7,29.7,-0.1,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,24.0,25.0,12.0,3.0,21.0,36.0,58.3,15.0,22.0,8.0,14.0,32.0,72.0,57.0,1.0,,,,,,,,,,,,,,,,1200.0,1342.0,89.4,20292.0,7055.0,522.0,554.0,94.2,601.0,646.0,93.0,64.0,116.0,55.2,1.0,1.3,-0.1,9.0,91.0,18.0,2.0,117.0,2.0,17.0,6.0,35.3,0.87,0.31,0.12,0.33,15.9,0.0,0.0,0.0,0.08,0.7,0.7,DF
281.0,Lloyd Kelly,eng ENG,DF,Newcastle Utd,25.0,1998.0,10.0,4.0,303.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,0.0,9.0,5.0,0.0,0.3,0.3,0.0,0.3,0.12,0.14,0.26,0.12,0.26,3.4,181.0,159.0,22.0,7.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,146.0,0.0,5.0,0.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,19.0,6.0,2.0,75.0,2.0,0.59,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,215.0,26.0,105.0,94.0,19.0,4.0,215.0,3.0,2.0,66.7,1.0,33.3,120.0,474.0,202.0,0.0,2.0,0.0,3.0,2.0,129.0,5.0,10.0,303.0,30.0,8.9,3.4,4.0,68.0,1.0,6.0,6.0,14.0,1.6,1.0,6.0,-5.0,-1.49,-2.24,4.1,5.8,-1.7,-0.51,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,1.0,0.0,1.0,1.0,100.0,0.0,6.0,4.0,2.0,1.0,6.0,17.0,0.0,,,,,,,,,,,,,,,,146.0,181.0,80.7,2636.0,867.0,57.0,65.0,87.7,78.0,87.0,89.7,10.0,24.0,41.7,1.0,0.1,0.5,2.0,6.0,1.0,1.0,9.0,0.0,3.0,0.0,0.0,0.89,0.0,0.0,,7.3,0.0,0.0,0.0,0.14,-0.4,-0.4,DF
,Luca Williams Barnett,,,Tottenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN
56.0,Lucas Bergvall,se SWE,MF,Tottenham,18.0,2006.0,27.0,11.0,1212.0,13.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.6,1.3,33.0,49.0,31.0,0.0,0.07,0.07,0.0,0.07,0.05,0.04,0.09,0.05,0.09,13.5,720.0,675.0,44.0,21.0,0.0,8.0,21.0,10.0,8.0,5.0,2.0,0.0,629.0,1.0,11.0,0.0,20.0,17.0,0.0,21.0,24.0,19.0,0.0,0.0,0.0,73.0,9.0,8.0,52.9,22.0,1.63,16.0,4.0,0.0,2.0,0.0,0.0,4.0,0.3,3.0,0.0,0.0,1.0,0.0,0.0,885.0,36.0,188.0,478.0,232.0,22.0,885.0,45.0,21.0,46.7,20.0,44.4,531.0,3392.0,1634.0,33.0,21.0,4.0,20.0,19.0,586.0,31.0,27.0,1212.0,45.0,35.4,13.5,11.0,81.0,6.0,16.0,20.0,7.0,1.11,29.0,25.0,4.0,0.3,0.5,20.9,24.4,-3.5,-0.26,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,19.0,14.0,20.0,5.0,17.0,32.0,53.1,15.0,18.0,8.0,10.0,24.0,63.0,22.0,3.0,,,,,,,,,,,,,,,,629.0,720.0,87.4,10567.0,2202.0,295.0,321.0,91.9,264.0,294.0,89.8,53.0,71.0,74.6,1.0,0.8,0.4,11.0,53.0,7.0,3.0,49.0,0.0,12.0,2.0,16.7,0.89,0.15,0.0,0.0,19.9,0.0,0.0,0.0,0.06,-0.7,-0.7,MF
136.0,Lucas Digne,fr FRA,DF,Aston Villa,31.0,1993.0,32.0,28.0,2351.0,26.1,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,4.7,5.5,23.0,57.0,142.0,0.0,0.15,0.15,0.0,0.15,0.03,0.18,0.21,0.03,0.21,26.1,1277.0,1017.0,258.0,44.0,2.0,4.0,140.0,155.0,57.0,37.0,10.0,0.0,956.0,2.0,41.0,0.0,21.0,16.0,7.0,140.0,25.0,38.0,0.0,0.0,0.0,104.0,37.0,28.0,56.9,66.0,2.53,42.0,18.0,1.0,4.0,0.0,1.0,5.0,0.19,5.0,0.0,0.0,0.0,0.0,0.0,1527.0,97.0,541.0,457.0,539.0,28.0,1527.0,19.0,9.0,47.4,9.0,47.4,683.0,2983.0,1346.0,23.0,14.0,4.0,17.0,16.0,820.0,142.0,32.0,2351.0,73.0,68.7,26.1,28.0,80.0,13.0,4.0,30.0,6.0,1.59,34.0,36.0,-2.0,-0.08,-0.83,32.7,34.7,-2.0,-0.08,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,38.0,40.0,16.0,9.0,44.0,66.0,66.7,22.0,23.0,4.0,19.0,25.0,90.0,89.0,1.0,,,,,,,,,,,,,,,,956.0,1277.0,74.9,15607.0,5137.0,483.0,549.0,88.0,389.0,496.0,78.4,62.0,155.0,40.0,4.0,4.0,-0.7,36.0,44.0,30.0,19.0,57.0,0.0,13.0,3.0,23.1,0.5,0.11,0.0,0.0,22.7,5.0,0.0,0.0,0.06,-0.8,-0.8,DF
